category_class	txgnn	medical_specialization	anatomical	is_pathogen_caused	is_cancer	is_glucose_dysfunction	tag_existing_treatment	tag_QALY_lost
MONDO:0011390	autoimmune_diseases|renal_disease	| renal medicine | nephrology | hematology	kidney_disorder | urinary_tract_disorder | immune_disorder	False	False	False	false	high
MONDO:0011303	autoimmune_diseases | inflammatory_disease	renal medicine | nephrology | hematology	kidney_disorder | urinary_tract_disorder | immune_disorder | kidney_disorder	False	False	False	false	high
MONDO:0018252	autoimmune_diseases | inflammatory_disease | metabolic_disorder	dermatology | genetics_and_genomics | rheumatology	skin_disorder | joint_disorder	False	False	False	false	high
MONDO:0007860	autoimmune_diseases | inflammatory_disease	dermatology | genetics_and_genomics | pediatric	skin_disorder | gingival_disorder | palmoplantar_disorder	False	False	False	true	medium
MONDO:0023170	neurodegenerative_disease | mental_health_disorder | autoimmune_diseases	neurology | genetics_and_genomics	brain_disorder | spinal_disorder	False	False	False	false	high
MONDO:0100549	metabolic_disorder | adrenal_gland_disease	hepatology|gastroenterology|endocrinology	liver_disorder | kidney_disorder	False	False	False	false	low
MONDO:0018845	autoimmune_diseases | inflammatory_disease	rheumatology | dermatology	muscle_disorder|immune_disorder	False	False	False	false	medium
MONDO:0001820	inflammatory_disease | autoimmune_diseases	neurology | otolaryngology	ear_disorder|brain_disorder	True	False	False	false	high
MONDO:0004254	cancer | benign_tumor	obstetrics_and_gynecology | oncology | pathology is incorrect, since the category list does not have this label, I'll choose oncology | dermatology	liver_disorder | upper_gastrointestinal_disorder | lower_gastrointestinal_disorder	False	False	False	false	low
MONDO:0000482	neurodegenerative_disease | autoimmune_diseases	neurology|orthopaedic	muscle_disorder|brain_disorder	False	False	False	false	medium
MONDO:0013997	metabolic_disorder | autoimmune_diseases | inflammatory_disease	dermatology | genetics_and_genomics	skin_disorder | other	False	False	False	false	low
MONDO:0009203	neurodegenerative_disease | metabolic_disorder | autoimmune_diseases | inflammatory_disease	dermatology | genetics_and_genomics	skin_disorder|eye_disorder|reproductive_system_disorder	False	False	False	false	medium
MONDO:0013996	neurodegenerative_disease | metabolic_disorder | autoimmune_diseases | inflammatory_disease	dermatology | genetics_and_genomics	skin_disorder | eye_disorder	False	False	False	false	medium
MONDO:0007627	metabolic_disorder | autoimmune_diseases | inflammatory_disease	genetics_and_genomics | dermatology	skin_disorder | eye_disorder | bone_disorder	False	False	False	false	medium
MONDO:0018363	adrenal_gland_disease|dermal_dysplasia|autoimmune_diseases	dermatology | genetics_and_genomics	skin_disorder|reproductive_system_disorder	False	False	False	false	medium
MONDO:0007625	epithelial_hyperplasia | oral_mucosa_disease | cancer | inflammatory_disease	pediatric | dermatology | otolaryngology	teeth_disorder | oral_mucosa_disorder | other	False	False	False	true	low
MONDO:0009237	epithelial_hyperplasia | cancer | inflammatory_disease	dermatology | ophthalmology | oncology	kidney_disorder | upper_gastrointestinal_disorder	False	False	False	true	low
MONDO:0018125	neurodegenerative_disease | metabolic_disorder	neurology | genetics_and_genomics | pediatric	brain_disorder|spinal_disorder	False	False	False	true	high
MONDO:0005384	neurological_disease|mental_health_disorder	neurology|pediatric	brain_disorder|spinal_disorder	False	False	False	true	high
MONDO:0003135	autoimmune_diseases | inflammatory_disease	renal medicine|hematology|nephrology	kidney_disorder|vascular_disorder|immune_disorder	True	False	False	false	medium
MONDO:0010592	metabolic_disorder | autoimmune_diseases | inflammatory_disease	dermatology | genetics_and_genomics	skin_disorder | eye_disorder	False	False	False	false	medium
MONDO:0023167	neurodegenerative_disease | metabolic_disorder	genetics_and_genomics|neurology|pediatric	brain_disorder | congenital_disorder	False	False	False	false	low
MONDO:0017677	metabolic_disorder | skin_condition	"dermatology | other 

Note: Focal acral hyperkeratosis is a rare skin condition associated with arsenic exposure. Dermatology is the primary category, but since it's related to a specific toxin exposure, another possible category could be ""other""."	skin_disorder|lower_gastrointestinal_disorder|upper_gastrointestinal_disorder	False	False	False	false	medium
MONDO:0003748	mental_health_disorder|anxiety_disorder	psychiatry | neurology	brain_disorder | ear_disorder | spinal_disorder | other	False	False	False	true	medium
MONDO:0007623	neurodegenerative_disease | metabolic_disorder | autoimmune_diseases	neurology | endocrinology	"brain_disorder
endocrine_disorder"	False	False	False	false	low
MONDO:0027668	metabolic disorder | other	gastroenterology | hepatology | other	liver_disorder|kidney_disorder	False	False	False	"flucloxacillin is an antibiotic used to treat bacterial infections, but like many medications, it can cause side effects and toxicity in some individuals. the potential toxic effects of flucloxacillin include liver damage (hepatotoxicity), allergic reactions, and gastrointestinal issues such as nausea and diarrhea. , to manage toxicity, it's essential for anyone experiencing adverse effects to consult a healthcare provider. in cases of liver toxicity, monitoring liver function tests and discontinuing the drug may be necessary. , while there are treatments for conditions like drug-induced liver injury, there isn't a specific ""cure"" for flucloxacillin toxicity itself; rather, the approach focuses on supportive care and avoidance of the drug in the future., in summary, effective management strategies exist for addressing flucloxacillin toxicity, but a defined ""cure"" is not applicable as it is a condition resulting from drug use., thus, the answer is false; while treatments to manage toxicity exist, they do not ""cure"" flucloxacillin toxicity itself."	high
MONDO:0023165	adrenal_gland_disease | inflammatory_disease | autoimmune_diseases	obstetrics_and_gynecology | genetics_and_genomics | endocrinology	reproductive_system_disorder | uterus_disorder	False	False	False	false	low
MONDO:0019368	metabolic_disorder | autoimmune_diseases | inflammatory_disease	genetics_and_genomics | dermatology | orthopaedic	blood_bone_marrow_disorder | bone_disorder | teeth_disorder	False	False	False	false	low
MONDO:0006213	cancer | adrenal_gland_disease | other	oncology | otolaryngology	teeth_disorder|mouth_disorder	False	True	False	true	high
MONDO:0007376	metabolic disorder|autoimmune_diseases|inflammatory_disease	genetics_and_genomics | ophthalmology	eye_disorder|skin_disorder	False	False	False	true	low
MONDO:0005293	metabolic_disorder|musculoskeletal_disease|inflammatory_disease	orthopaedic | pediatric	joint_disorder | bone_disorder	False	False	False	false	low
MONDO:0006212	cancer | urotheilial hyperplasia can be classified as a type of cancer, specifically a non-cancerous (benign) growth in the bladder lining.	renal medicine | urology	kidney_disorder | urinary_tract_disorder	False	False	False	false	low
MONDO:0004578	neurodegenerative_disease|ocular_disorder|inflammatory_disease	| ophthalmology | pediatric | genetics_and_genomics	eye_disorder|spinal_disorder	False	False	False	false	medium
MONDO:0008421	neurodegenerative_disease | metabolic_disorder | autoimmune_diseases	genetics_and_genomics | otolaryngology | pediatric	ear_disorder | facial_disorder | other	False	False	False	false	high
MONDO:0004008	cancer | adrenal_gland_disease | autoimmune_diseases	oncology | pathology | breast_disease	liver_disorder | upper_gastrointestinal_disorder	False	True	False	false	medium
MONDO:0017727	cardiovascular_disorder|fixed_subaortic_stenosis	cardiology|cardiothoracic	heart_disorder|vascular_disorder	False	False	False	true	high
MONDO:0017395	adrenal_gland_disease | metabolic_disorder | autoimmune_diseases | inflammatory_disease | cancer	dermatology |	skin_disorder|cutaneous_disorder	False	False	False	false	low
MONDO:0007655	autoimmune_diseases | inflammatory_disease	dermatology | oral pathology	lower_gastrointestinal_disorder | skin_disorder	False	False	False	false	low
MONDO:0007620	inflammatory_disease | autoimmune_diseases	| ophthalmology | pediatric | other	eye_disorder | lower_gastrointestinal_disorder | eye_disorder	False	False	False	true	medium
MONDO:0000466	cardiovascular disorder|autoimmune_diseases	cardiology | cardiothoracic | pulmonology	heart_disorder | vascular_disorder	False	False	False	false	low
MONDO:0015376	neurodevelopmental_disease|birth_anomaly|congenital_disorder	pediatric | otolaryngology	ear_disorder | throat_disorder	False	False	False	false	medium
MONDO:0100341	autoimmune_diseases|inflammatory_disease|allergy	dermatology | allergy_and_immunology | pediatrics	skin_disorder | immune_disorder	False	False	False	false	medium
MONDO:0010591	neurodegenerative_disease | autoimmune_diseases | inflammatory_disease	neurology|genetics_and_genomics	muscle_disorder|lower_gastrointestinal_disorder	False	False	False	false	low
MONDO:0018249	metabolic_disorder | genetic Disorder	genetics_and_genomics | orthopaedic	joint_disorder | bone_disorder | other	False	False	False	false	high
MONDO:0000671	neurodegenerative_disease|mental_health_disorder	neurology | psychology | psychiatry	brain_disorder|spinal_disorder	False	False	False	false	low
MONDO:0005761	metabolic_disorder|inflammatory_disease	dermatology | pediatrics | other	lymphatic_disorder | skin_disorder | lower_gastrointestinal_disorder	True	False	False	true	high
MONDO:0003082	autoimmune_diseases | inflammatory_disease	dermatology | ophthalmology	eye_disorder|eye_disorder	False	False	False	true	low
MONDO:0023157	metabolic_disorder|genetic_disorder|congenital_disorder	genetics_and_genomics | orthopaedic	bone_disorder|joint_disorder|muscle_disorder|spinal_disorder	False	False	False	false	very high
MONDO:0017492	metabolic_disorder|developmental_abnormality|genetic_condition|birth_defect	orthopaedic|pediatric|genetics_and_genomics	bone_disorder | joint_disorder | upper_gastrointestinal_disorder	False	False	False	false	medium
MONDO:0017493	neurodegenerative_disease | metabolic_disorder | inflammatory_disease | autoimmune_diseases | cardiovascular_disorder	orthopaedic|pediatric|genetics_and_genomics	bone_disorder|joint_disorder	False	False	False	false	high
MONDO:0019672	metabolic_disorder | congenital_disease | skeletal_disease	orthopaedic|pediatric|genetics_and_genomics|hematology	joint_disorder|bone_disorder|muscle_disorder	False	False	False	false	medium
MONDO:0015773	neurodegenerative_disease | metabolic_disorder	genetics_and_genomics|pediatric|orthopaedic	joint_disorder | bone_disorder	False	False	False	false	medium
MONDO:0004764	inflammatory_disease | other	orthopaedic|rheumatology	joint_disorder | bone_disorder | muscle_disorder	False	False	False	true	medium
MONDO:0007225	metabolic disorder | anemia	genetics_and_genomics | orthopaedic | pediatric	bone_disorder | joint_disorder | upper_gastrointestinal_disorder	False	False	False	false	high
MONDO:0009526	metabolic disorder | genetic disorder	genetics_and_genomics | orthopaedic | pediatric	bone_disorder|joint_disorder	False	False	False	false	high
MONDO:0007616	| autoimmune_diseases | inflammatory_disease	orthopaedic|bone and joint	joint_disorder|bone_disorder	False	False	False	false	medium
MONDO:0023155	metabolic_disorder|genetic_diseases|birth_defect	orthopaedic | genetics_and_genomics	bone_disorder|joint_disorder|muscle_disorder|spinal_disorder	False	False	False	false	medium
MONDO:0003465	cancer | inflammatory_disease	oncology | orthopaedic | rheumatology	joint_disorder|muscle_disorder|bone_disorder	False	True	False	true	high
MONDO:0004144	cancer | neuro |	neurology | oncology	brain_disorder|spinal_disorder	False	True	False	false	medium
MONDO:0006211	adrenal_gland_disease | cancer	pediatric | genetics_and_genomics | oncology	liver_disorder|gastrointestinal_disorder|muscle_disorder	False	False	False	false	low
MONDO:0000845	metabolic_disorder | bone_disease	orthopaedic | genetics_and_genomics | rheumatology	bone_disorder | bone_bone_marrow_disorder	False	False	False	false	medium
MONDO:0100430	metabolic_disorder | inflammatory_disease | autoimmune_diseases	gastroenterology | hepatology	liver_disorder|lower_gastrointestinal_disorder|upper_gastrointestinal_disorder	False	False	False	true	high
MONDO:0850090	neurodegenerative_disease | inflammatory_disease | metabolic_disorder	neurology | genetics_and_genomics | other	brain_disorder|spinal_disorder	False	False	False	false	high
MONDO:0032651	neurodegenerative_disease | inflammatory_disease | cerebral_angiomatosis is not in the category list so ignore it	neurology|genetics_and_genomics	brain_disorder | lung_disorder | vascular_disorder	False	False	False	false	high
MONDO:0012310	neurodegenerative_disease | inflammatory_disease | autoimmune_diseases	pediatric | ophthalmology | genetics_and_genomics	eye_disorder|muscle_disorder	False	False	False	false	medium
MONDO:0014538	neurodegenerative_disease | inflammatory_disease | autoimmune_diseases	pediatric | genetics_and_genomics | ophthalmology	eye_disorder | muscle_disorder	False	False	False	false	medium
MONDO:0012262	metabolic_disorder | inflammatory_disease | autoimmune_diseases	pediatric | genetics_and_genomics | ophthalmology	eye_disorder | muscle_disorder	False	False	False	false	medium
MONDO:0800209	neurodegenerative_disease | metabolic_disorder | autoimmune_diseases	pediatric | genetics_and_genomics | ophthalmology	eye_disorder | muscle_disorder	False	False	False	false	medium
MONDO:0010912	neurodegenerative_disease | inflammatory_disease | autoimmune_diseases	neurology | ophthalmology | genetics_and_genomics | pediatric | pulmonology	eye_disorder | muscle_disorder	False	False	False	false	high
MONDO:0011181	neurodegenerative_disease | metabolic_disorder | autoimmune_diseases	pediatric | ophthalmology | genetics_and_genomics	eye_disorder | muscle_disorder	False	False	False	false	medium
MONDO:0041959	inflammatory_disease | autoimmune_diseases	gastroenterology|hepatology	liver_disorder|biliary_disorder	False	False	False	false	high
MONDO:0009230	neurodegenerative_disease | inflammatory_disease | autoimmune_diseases	pulmonology | rheumatology	liver_disorder | lung_disorder	False	False	False	false	high
MONDO:0004301	| cancer	oncology|orthopaedic	bone_disorder|joint_disorder|muscle_disorder|spinal_disorder|upper_gastrointestinal_disorder	False	True	False	false	very high
MONDO:0005164	cancer |	oncology | orthopaedic | hematology	bone_disorder|muscle_disorder|vascular_disorder|joint_disorder|spinal_disorder	False	True	False	false	high
MONDO:0004482	inflammatory_disease | autoimmune_diseases	orthopaedic | rheumatology	joint_disorder | bone_disorder | skin_disorder	False	False	False	false	low
MONDO:0970961	neurodegenerative_disease | anemia | inflammatory_disease | autoimmune_diseases | cancer	| hematology | neurology | oncology	spinal_disorder|blood_bone_marrow_disorder	False	False	False	false	high
MONDO:0007671	autoimmune_diseases|inflammatory_disease	renal medicine | nephrology	kidney_disorder|immune_disorder	False	False	False	false	high
MONDO:0005546	metabolic_disorder | inflammatory_disease | autoimmune_diseases	neurology|rheumatology	joint_disorder | muscle_disorder	False	False	False	false	high
MONDO:0859151	cardiovascular_disorder|other	cardiothoracic | renal medicine | orthopaedic	muscle_disorder | kidney_disorder | vascular_disorder	False	False	False	false	medium
MONDO:0006761	cardiovascular_disorder | renal_disease (not in list but related)	cardiology | renal medicine | orthopaedic | rheumatology	kidney_disorder|muscle_disorder|vascular_disorder	False	False	False	false	medium
MONDO:0011550	neurodegenerative_disease | metabolic_disorder | autoimmune_diseases	genetics_and_genomics | dermatology | pediatric | neurology	skin_disorder | bone_disorder | joint_disorder | other	False	False	False	false	high
MONDO:0033493	metabolic_disorder | inflammatory_disease | autoimmune_diseases | cancer	| dermatology | rheumatology | orthopaedic | genetics_and_genomics	joint_disorder | bone_disorder	False	False	False	false	low
MONDO:0012598	inflammatory_disease | autoimmune_diseases | cancer	| dermatology | rheumatology	joint_disorder | skin_disorder | bone_disorder	False	False	False	false	medium
MONDO:0012378	autoimmune_diseases | inflammatory_disease | cancer	| dermatology | orthopaedic | rheumatology	joint_disorder | bone_disorder	False	False	False	false	medium
MONDO:0011563	autoimmune_diseases | inflammatory_disease | cancer	dermatology|orthopaedic|rheumatology	joint_disorder | bone_disorder	False	False	False	false	medium
MONDO:0007609	metabolic_disorder | inflammatory_disease | autoimmune_diseases | cancer | anemia	dermatology | rheumatology | genetics_and_genomics	bone_disorder | joint_disorder | skin_disorder	False	False	False	false	medium
MONDO:0023154	metabolic_disorder|cancer|inflammatory_disease|autoimmune_diseases	genetics_and_genomics|rheumatology|orthopaedic	bone_disorder | joint_disorder	False	False	False	false	medium
MONDO:0021532	"cancer | adrenal_gland_disease | other 

 Corrected answer: cancer | adrenal_gland_disease"	ur | urology	reproductive_system_disorder | urinary_tract_disorder	False	False	False	false	medium
MONDO:0021531	cancer | adrenal_gland_disease	cardiothoracic | pulmonology | oncology	lung_disorder | lung_disorder	False	False	False	false	medium
MONDO:0006210	cancer|hepatic_cancer|tumor|malignant_tumor|liver_cancer	gastroenterology | hepatology | oncology	liver_disorder | liver_disorder	False	True	False	false	high
MONDO:0035312	inflammatory_disease | cancer | autoimmune_diseases	hepatology | oncology | immunology	liver_disorder|immune_disorder	False	False	False	false	medium
MONDO:0000849	inflammatory_disease | autoimmune_diseases | anemia	genetics_and_genomics | rheumatology | pulmonology	bone_disorder|blood_bone_marrow_disorder	False	False	False	false	high
MONDO:0006550	cancer|adrenal_gland_disease|autoimmune_diseases	urology | oncology	lower_gastrointestinal_disorder | urinary_tract_disorder	False	False	False	false	low
MONDO:0006549	cancer | inflammatory_disease	gastroenterology | oncology	lower_gastrointestinal_disorder | upper_gastrointestinal_disorder	False	False	False	false	low
MONDO:0007606	metabolic_disorder|neurodegenerative_disease|inflammatory_disease	genetics_and_genomics | orthopaedic | rheumatology	bone_disorder|joint_disorder	False	False	False	false	very high
MONDO:0013795	metabolic_disorder | genetic_disorder	| genetics_and_genomics | orthopaedic | pediatric | other	joint_disorder|bone_disorder	False	False	False	false	high
MONDO:0009226	metabolic disorder | connective tissue disorder	genetics_and_genomics | orthopaedic | pediatric	joint_disorder | bone_disorder	False	False	False	false	high
MONDO:0016068	metabolic_disorder | genetic_disease | skeletal_rare_disease	genetics_and_genomics | orthopaedic | pediatric	bone_disorder|joint_disorder|muscle_disorder|spinal_disorder	False	False	False	false	very high
MONDO:0023152	cardiovascular_disorder|inflammatory_disease	cardiothoracic | pulmonology | hematology | rheumatology | cardiology | orthopaedic	vascular_disorder|joint_disorder|bone_disorder	False	False	False	false	medium
MONDO:0018783	autoimmune_diseases|inflammatory_disease	rheumatology | dermatology	joint_disorder|muscle_disorder	False	False	False	false	medium
MONDO:0003590	cancer |	oncology|orthopaedic	muscle_disorder | skin_disorder	False	True	False	false	high
MONDO:0007605	cardiovascular_disorder|metabolic_disorder	hematology | cardiology	vascular_disorder | blood_bone_marrow_disorder	False	False	False	false	high
MONDO:0016688	neurooncology|cancer	neurology | oncology	brain_disorder|spinal_disorder	False	True	False	false	high
MONDO:0009225	autoimmune_diseases|metabolic_disorder	pediatric | genetics_and_genomics | allergy_and_immunology	immune_disorder | liver_disorder | other	False	False	False	false	medium
MONDO:0001504	mental_health_disorder | other	neurology | psychiatry	reproductive_system_disorder|mental_health_disorder	False	False	False	false	low
MONDO:0012275	metabolic_disorder | congenital_abnormality | developmental_disorder	genetics_and_genomics | obstetrics_and_gynecology | neurology | pediatric	brain_disorder | reproductive_system_disorder | joint_disorder	False	False	False	false	high
MONDO:0016009	"metabolic_disorder | congenital_abnormality 

Corrected response: 
metabolic_disorder | congenital_abnormality"	obstetrics_and_gynecology | pediatric | genetics_and_genomics | teratology	reproductive_system_disorder | birth_defect | developmental_disorder	False	False	False	false	high
MONDO:0023148	neurodegenerative_disease | mental_health_disorder	neonatology | obstetrics_and_gynecology | pediatrics | psychiatry	brain_disorder | lung_disorder | kidney_disorder | liver_disorder | lower_gastrointestinal_disorder | upper_gastrointestinal_disorder	False	False	False	false	high
MONDO:0017453	metabolic_disorder | anemia | autoimmune_diseases	pediatric | obstetrics_and_gynecology	reproductive_system_disorder|upper_gastrointestinal_disorder	True	False	False	true	medium
MONDO:0023147	autoimmune_diseases|inflammatory_disease	pediatric | obstetrics_and_gynecology	lung_disorder | respiratory_system_disorder is actually not in the list but a more accurate answer would be lung_disorder.	True	False	False	false	medium
MONDO:0000815	metabolic_disorder | neurodegenerative_disease | mental_health_disorder	pediatric | genetics_and_genomics | obstetrics_and_gynecology	reproductive_system_disorder | brain_disorder | heart_disorder	False	False	False	false	high
MONDO:0016014	metabolic_disorder | adrenal_gland_disease	pediatric | obstetrics_and_gynecology	reproductive_system_disorder | vascular_disorder | heart_disorder	False	False	False	false	high
MONDO:0016013	neurodegenerative_disease | metabolic_disorder	neurology | obstetrics_and_gynecology | pediatrics | genetics_and_genomics	brain_disorder|spinal_disorder|nose_disorder|reproductive_system_disorder|kidney_disorder|eye_disorder	False	False	False	false	high
MONDO:0017289	cancer | autoimmune_diseases | inflammatory_disease	oncology|pediatric|pulmonology	lung_disorder|immune_disorder|reproductive_system_disorder	False	True	False	false	high
MONDO:0009224	metabolic_disorder|neurodegenerative_disease|inflammatory_disease	genetics_and_genomics | obstetrics_and_gynecology	kidney_disorder | thyroid_disorder is not listed so: endocrine_disorder	False	False	False	false	very high
MONDO:0016008	metabolic_disorder | neurodegenerative_disease	pediatric | neurology | genetics_and_genomics	brain_disorder|neurological_disorder|muscle_disorder	False	False	False	false	high
MONDO:0005030	metabolic_disorder | fetal_growth_restriction is often associated with placental insufficiency which can be caused by maternal metabolic disorders such as hypertension and diabetes.	obstetrics_and_gynecology | pediatric | other	reproductive_system_disorder | vascular_disorder	False	False	False	false	high
MONDO:0006760	anemia | metabolic_disorder	hematology|pediatric|obstetrics_and_gynecology	blood_bone_marrow_disorder | reproductive_system_disorder	False	False	False	true	high
MONDO:0023143	neurodegenerative_disease | inflammatory_disease | autoimmune_diseases	pediatric|obstetrics_and_gynecology	lower_gastrointestinal_disorder | upper_gastrointestinal_disorder	True	False	False	false	high
MONDO:0017409	neurodegenerative_disease | autoimmune_diseases	neonatology | pediatrics | obstetrics_and_gynecology | genetics_and_genomics | medical_genetics	brain_disorder | skin_disorder | other	True	False	False	true	high
MONDO:0018263	neurodegenerative_disease | metabolic_disorder	neurology|obstetrics_and_gynecology	liver_disorder | other	False	False	False	false	high
MONDO:0023142	neurodegenerative_disease | metabolic_disorder | inflammatory_disease	genetics_and_genomics | obstetrics_and_gynecology | neurology	brain_disorder|spinal_disorder	False	False	False	false	high
MONDO:0019415	autoimmune_diseases|anemia	hematology | obstetrics_and_gynecology | pediatric	immune_disorder | blood_bone_marrow_disorder	False	False	False	true	high
MONDO:0016011	metabolic_disorder | mental_health_disorder	pediatric | obstetrics_and_gynecology	brain_disorder | upper_gastrointestinal_disorder | kidney_disorder | eye_disorder | heart_disorder	False	False	False	false	very high
MONDO:0014149	neurodegenerative_disease | metabolic_disorder | cardiovascular_disorder	genetics_and_genomics | obstetrics_and_gynecology | neurology | ophthalmology | pediatric	brain_disorder|eye_disorder|muscle_disorder	False	False	False	false	very high
MONDO:0859204	neurodegenerative_disease | metabolic_disorder | mental_health_disorder | polygenic_disease | genetic_disorders	neurology | pediatric | genetics_and_genomics	brain_disorder|muscle_disorder|lung_disorder	False	False	False	false	high
MONDO:0010242	neurodegenerative_disease|metabolic_disorder	genetics_and_genomics | obstetrics_and_gynecology | pediatric	muscle_disorder | joint_disorder | spinal_disorder	False	False	False	false	high
MONDO:0100104	neurodegenerative_disease | metabolic_disorder | inflammatory_disease | autoimmune_diseases	pediatric | obstetrics_and_gynecology	joint_disorder | spinal_disorder | muscle_disorder	False	False	False	false	high
MONDO:0100103	neurodegenerative_disease | metabolic_disorder | autoimmune_diseases | inflammatory_disease	pediatric | obstetrics_and_gynecology | genetics_and_genomics	spinal_disorder | joint_disorder | muscle_disorder	False	False	False	false	high
MONDO:0100102	neurodegenerative_disease | metabolic_disorder	pediatric | obstetrics_and_gynecology	spinal_disorder | muscle_disorder	False	False	False	false	high
MONDO:0100101	neurodegenerative_disease|metabolic_disorder|cardiovascular_disorder	pediatric | obstetrics_and_gynecology | genetics_and_genomics	muscle_disorder|joint_disorder|spinal_disorder	False	False	False	false	high
MONDO:0018346	neurodegenerative_disease|autoimmune_diseases	neurology | dermatology	brain_disorder | skin_disorder | liver_disorder	False	False	False	false	very high
MONDO:0009221	metabolic_disorder|neurodegenerative_disease	orthopaedic | other	bone_disorder|joint_disorder|blood_bone_marrow_disorder	False	False	False	false	medium
MONDO:0007604	neurodegenerative_disease|autoimmune_diseases|metabolic_disorder	orthopaedic | genetics_and_genomics	bone_disorder | joint_disorder | other	False	False	False	false	high
MONDO:0001481	cardiovascular disorder | inflammatory disease	hematology | cardiovascular	vascular_disorder|vein_disorder|blood_bone_marrow_disorder	False	False	False	true	medium
MONDO:0006759	neurodegenerative_disease | metabolic_disorder | inflammatory_disease | autoimmune_diseases	neurology|orthopaedic	muscle_disorder | spinal_disorder	False	False	False	false	medium
MONDO:0003505	cancer|femoral cancer|	oncology | orthopaedic | urology	bone_disorder | blood_bone_marrow_disorder	False	True	False	false	high
MONDO:0017484	metabolic_disorder | congenital_disorder	pediatric | orthopaedic | genetics_and_genomics	bone_disorder | vascular_disorder	False	False	False	false	medium
MONDO:0017485	metabolic_disorder | genetic disorder | developmental disorder	pediatric | orthopaedic	bone_disorder|muscle_disorder	False	False	False	false	high
MONDO:0016032	metabolic_disorder|genetic_condition|developmental_disorder	genetics_and_genomics|pediatric|orthopaedic	bone_disorder|muscle_disorder|spinal_disorder|reproductive_system_disorder|vascular_disorder	False	False	False	false	high
MONDO:0004203	cancer | adrenal_gland_disease | autoimmune_diseases	obstetrics_and_gynecology|oncology|urology	reproductive_system_disorder | urinary_tract_disorder	False	True	False	true	high
MONDO:0004160	neurodegenerative_disease | inflammatory_disease | other	obstetrics_and_gynecology|urology	reproductive_system_disorder | urinary_tract_disorder	False	False	False	true	medium
MONDO:0004258	mental_health_disorder|psychological_condition	neurology | obstetrics_and_gynecology	reproductive_system_disorder|muscle_disorder	False	False	False	true	medium
MONDO:0001753	autoimmune_diseases|inflammatory_disease	obstetrics_and_gynecology|genetics_and_genomics	reproductive_system_disorder | female_infertility_of_uterine_origin	False	False	False	true	medium
MONDO:0014342	autoimmune_diseases | inflammatory_disease	obstetrics_and_gynecology|genetics_and_genomics	reproductive_system_disorder | other	False	False	False	false	medium
MONDO:0044626	metabolic_disorder | autoimmune_diseases | inflammatory_disease	obstetrics_and_gynecology|genetics_and_genomics	reproductive_system_disorder | endocrine_disorder	False	False	False	true	high
MONDO:0006758	autoimmune_diseases|inflammatory_disease	obstetrics_and_gynecology | pulmonology | rheumatology | allergy_and_immunology	reproductive_system_disorder | immune_disorder	True	False	False	true	high
MONDO:0004878	cancer|breast cancer|upper-outer quadrant cancer|female breast cancer	oncology|obstetrics_and_gynecology	reproductive_system_disorder | upper_gastrointestinal_disorder	False	True	False	true	high
MONDO:0002067	cancer | autoimmune_diseases	oncology | obstetrics_and_gynecology	reproductive_system_disorder | upper_gastrointestinal_disorder	False	True	False	true	high
MONDO:0001401	cancer | autoimmune_diseases | inflammatory_disease	obstetrics_and_gynecology | oncology	reproductive_system_disorder | skin_disorder | breast_disorder	False	True	False	true	medium
MONDO:0001850	cancer | inflammatory_disease | autoimmune_diseases	oncology | obstetrics_and_gynecology	reproductive_system_disorder | breast	False	True	False	true	high
MONDO:0002068	cancer | autoimmune_diseases | inflammatory_disease	oncology | obstetrics_and_gynecology	reproductive_system_disorder | breast_disorder	False	True	False	true	high
MONDO:0001805	cancer | female_breast_central_part_cancer	obstetrics_and_gynecology|oncology	reproductive_system_disorder | breast_cancer	False	True	False	true	high
MONDO:0002069	cancer | autoimmune_diseases |	oncology|obstetrics_and_gynecology	lymphatic_disorder | reproductive_system_disorder	False	True	False	true	high
MONDO:0023137	neurodegenerative_disease | metabolic_disorder | autoimmune_diseases | inflammatory_disease	pediatric | genetics_and_genomics | rheumatology	liver_disorder | blood_bone_marrow_disorder	False	False	False	false	medium
MONDO:0023134	autoimmune_diseases | inflammatory_disease | cancer	pediatric | dermatology | gastroenterology | genetics_and_genomics | immunology	immune_disorder | skin_disorder | lower_gastrointestinal_disorder	True	False	False	false	very high
MONDO:0011891	metabolic_disorder | neurodegenerative_disease	neurology|pediatric	brain_disorder | other	False	False	False	true	high
MONDO:0012681	metabolic_disorder | neurodegenerative_disease	neurology | pediatric	brain_disorder | other	False	False	False	false	low
MONDO:0012224	neurodegenerative_disease|metabolic_disorder	neurology | pediatric | genetics_and_genomics	brain_disorder | other	False	False	False	true	medium
MONDO:0012226	neurodegenerative_disease | metabolic_disorder | autoimmune_diseases | inflammatory_disease	neurology | pediatric | genetics_and_genomics	brain_disorder | vascular_disorder | immune_disorder	False	False	False	true	medium
MONDO:0011443	neurodegenerative_disease|metabolic_disorder|inflammatory_disease|autoimmune_diseases	genetics_and_genomics | neurology | pediatric	brain_disorder | upper_gastrointestinal_disorder	False	False	False	true	medium
MONDO:0800354	neurodegenerative_disease | metabolic_disorder | inflammatory_disease	neurology | pediatric | genetics_and_genomics	brain_disorder|muscle_disorder|immune_disorder	False	False	False	true	medium
MONDO:0800329	metabolic_disorder | familial	neurology | pediatric	brain_disorder | other	False	False	False	true	medium
